,0
13121,4.0
13122,2.0
13123,5.0
13124,5.0
13125,4.0
13126,7.0
13127,5.0
13128,7.0
13129,8.0
13130,5.0
13131,1.0
13132,5.0
13133,1.0
13134,1.0
13135,2.0
13136,7.0
13137,0.0
13138,5.0
13139,8.0
13140,7.0
13141,7.0
13142,7.0
13143,7.0
13144,7.0
13145,8.0
13146,8.0
13147,2.0
13148,1.0
13149,4.0
13150,8.0
13151,5.0
13152,4.0
13153,4.0
13154,5.0
13155,1.0
13156,0.0
13157,7.0
13158,7.0
13159,1.0
13160,5.0
13161,4.0
13162,7.0
13163,7.0
13164,8.0
13165,5.0
13166,7.0
13167,5.0
13168,4.0
13169,4.0
13170,8.0
13171,5.0
13172,5.0
13173,8.0
13174,0.0
13175,4.0
13176,7.0
13177,8.0
13178,7.0
13179,8.0
13180,4.0
13181,0.0
13182,4.0
13183,4.0
13184,2.0
13185,5.0
13186,4.0
13187,0.0
13188,8.0
13189,8.0
13190,5.0
13191,1.0
13192,0.0
13193,7.0
13194,4.0
13195,4.0
13196,5.0
13197,2.0
13198,1.0
13199,2.0
13200,5.0
13201,2.0
13202,4.0
13203,1.0
13204,7.0
13205,4.0
13206,4.0
13207,4.0
13208,7.0
13209,5.0
13210,2.0
13211,2.0
13212,0.0
13213,1.0
13214,7.0
13215,7.0
13216,4.0
13217,7.0
13218,1.0
13219,1.0
13220,2.0
13221,8.0
13222,5.0
13223,7.0
13224,1.0
13225,1.0
13226,4.0
13227,4.0
13228,7.0
13229,2.0
13230,7.0
13231,4.0
13232,5.0
13233,7.0
13234,1.0
13235,1.0
13236,5.0
13237,5.0
13238,8.0
13239,7.0
13240,5.0
13241,0.0
13242,5.0
13243,8.0
13244,4.0
13245,4.0
13246,4.0
13247,4.0
13248,8.0
13249,8.0
13250,8.0
13251,4.0
13252,4.0
13253,2.0
13254,7.0
13255,2.0
13256,0.0
13257,2.0
13258,4.0
13259,7.0
13260,1.0
13261,4.0
13262,7.0
13263,1.0
13264,5.0
13265,0.0
13266,7.0
13267,5.0
13268,5.0
13269,0.0
13270,8.0
13271,7.0
13272,4.0
13273,5.0
13274,1.0
13275,0.0
13276,5.0
13277,5.0
13278,7.0
13279,4.0
13280,4.0
13281,7.0
13282,4.0
13283,5.0
13284,7.0
13285,2.0
13286,5.0
13287,1.0
13288,5.0
13289,4.0
13290,6.0
13291,7.0
13292,0.0
13293,7.0
13294,5.0
13295,1.0
13296,5.0
13297,4.0
13298,4.0
13299,0.0
13300,7.0
13301,0.0
13302,7.0
13303,5.0
13304,1.0
13305,8.0
13306,1.0
13307,4.0
13308,1.0
13309,7.0
13310,7.0
13311,8.0
13312,7.0
13313,0.0
13314,2.0
13315,4.0
13316,8.0
13317,4.0
13318,4.0
13319,5.0
13320,5.0
13321,7.0
13322,4.0
13323,4.0
13324,4.0
13325,1.0
13326,4.0
13327,5.0
13328,1.0
13329,8.0
13330,8.0
13331,4.0
13332,7.0
13333,8.0
13334,2.0
13335,8.0
13336,2.0
13337,4.0
13338,0.0
13339,7.0
13340,8.0
13341,0.0
13342,1.0
13343,4.0
13344,7.0
13345,2.0
13346,5.0
13347,7.0
13348,4.0
13349,5.0
13350,8.0
13351,5.0
13352,7.0
13353,8.0
13354,8.0
13355,4.0
13356,1.0
13357,4.0
13358,2.0
13359,4.0
13360,1.0
13361,5.0
13362,8.0
13363,4.0
13364,7.0
13365,7.0
13366,7.0
13367,0.0
13368,5.0
13369,4.0
13370,5.0
13371,7.0
13372,5.0
13373,5.0
13374,7.0
13375,0.0
13376,5.0
13377,7.0
13378,7.0
13379,1.0
13380,4.0
13381,1.0
13382,1.0
13383,7.0
13384,5.0
13385,7.0
13386,4.0
13387,5.0
13388,1.0
13389,8.0
13390,4.0
13391,4.0
13392,2.0
13393,7.0
13394,8.0
13395,4.0
13396,1.0
13397,4.0
13398,5.0
13399,4.0
13400,5.0
13401,2.0
13402,1.0
13403,5.0
13404,1.0
13405,5.0
13406,4.0
13407,7.0
13408,7.0
13409,7.0
13410,4.0
13411,4.0
13412,4.0
13413,4.0
13414,8.0
13415,1.0
13416,4.0
13417,4.0
13418,5.0
13419,0.0
13420,4.0
13421,7.0
13422,4.0
13423,4.0
13424,8.0
13425,1.0
13426,5.0
13427,8.0
13428,8.0
13429,5.0
13430,0.0
13431,0.0
13432,4.0
13433,4.0
13434,1.0
13435,7.0
13436,4.0
13437,4.0
13438,4.0
13439,4.0
13440,5.0
13441,8.0
13442,5.0
13443,8.0
13444,2.0
13445,8.0
13446,5.0
13447,8.0
13448,5.0
13449,0.0
13450,4.0
13451,5.0
13452,7.0
13453,7.0
13454,4.0
13455,1.0
13456,7.0
13457,1.0
13458,7.0
13459,0.0
13460,4.0
13461,0.0
13462,5.0
13463,5.0
13464,2.0
13465,4.0
13466,2.0
13467,7.0
13468,7.0
13469,0.0
13470,2.0
13471,7.0
13472,4.0
13473,8.0
13474,5.0
13475,8.0
13476,7.0
13477,7.0
13478,1.0
13479,5.0
13480,1.0
13481,4.0
13482,5.0
13483,1.0
13484,4.0
13485,4.0
13486,2.0
13487,2.0
13488,0.0
13489,7.0
13490,7.0
13491,4.0
13492,7.0
13493,7.0
13494,4.0
13495,8.0
13496,4.0
13497,7.0
13498,1.0
13499,2.0
13500,2.0
13501,0.0
13502,7.0
13503,5.0
13504,5.0
13505,1.0
13506,4.0
13507,7.0
13508,7.0
13509,1.0
13510,4.0
13511,5.0
13512,1.0
13513,2.0
13514,5.0
13515,7.0
13516,0.0
13517,7.0
13518,7.0
13519,5.0
13520,1.0
13521,8.0
13522,8.0
13523,8.0
13524,8.0
13525,1.0
13526,5.0
13527,0.0
13528,2.0
13529,0.0
13530,4.0
13531,4.0
13532,5.0
13533,4.0
13534,7.0
13535,4.0
13536,7.0
13537,5.0
13538,7.0
13539,2.0
13540,8.0
13541,0.0
13542,1.0
13543,1.0
13544,8.0
13545,7.0
13546,2.0
13547,5.0
13548,5.0
13549,8.0
13550,5.0
13551,7.0
13552,4.0
13553,5.0
13554,5.0
13555,2.0
13556,7.0
13557,4.0
13558,1.0
13559,4.0
13560,0.0
13561,2.0
13562,4.0
13563,2.0
13564,7.0
13565,2.0
13566,2.0
13567,5.0
13568,5.0
13569,0.0
13570,5.0
13571,4.0
13572,5.0
13573,1.0
13574,2.0
13575,4.0
13576,7.0
13577,5.0
13578,5.0
13579,1.0
13580,1.0
13581,8.0
13582,4.0
13583,5.0
13584,7.0
13585,5.0
13586,8.0
13587,5.0
13588,0.0
13589,2.0
13590,4.0
13591,8.0
13592,4.0
13593,5.0
13594,7.0
13595,8.0
13596,4.0
13597,8.0
13598,4.0
13599,2.0
13600,8.0
13601,5.0
13602,1.0
13603,4.0
13604,7.0
13605,7.0
13606,7.0
13607,4.0
13608,5.0
13609,7.0
13610,7.0
13611,5.0
13612,2.0
13613,7.0
13614,7.0
13615,4.0
13616,1.0
13617,5.0
13618,4.0
13619,5.0
13620,5.0
13621,4.0
13622,1.0
13623,7.0
13624,5.0
13625,5.0
13626,2.0
13627,7.0
13628,1.0
13629,1.0
13630,2.0
13631,7.0
13632,4.0
13633,4.0
13634,5.0
13635,0.0
13636,4.0
13637,8.0
13638,5.0
13639,5.0
13640,4.0
13641,7.0
13642,4.0
13643,4.0
13644,7.0
13645,1.0
13646,7.0
13647,2.0
13648,4.0
13649,5.0
13650,5.0
13651,5.0
13652,5.0
13653,4.0
13654,7.0
13655,4.0
13656,1.0
13657,7.0
13658,2.0
13659,4.0
13660,5.0
13661,4.0
13662,8.0
13663,7.0
13664,8.0
13665,2.0
13666,5.0
13667,0.0
13668,1.0
13669,4.0
13670,5.0
13671,0.0
13672,5.0
13673,7.0
13674,5.0
13675,5.0
13676,1.0
13677,8.0
13678,2.0
13679,4.0
13680,4.0
13681,2.0
13682,7.0
13683,7.0
13684,1.0
13685,0.0
13686,4.0
13687,4.0
13688,4.0
13689,2.0
13690,8.0
13691,4.0
13692,1.0
13693,7.0
13694,0.0
13695,5.0
13696,2.0
13697,7.0
13698,7.0
13699,0.0
13700,1.0
13701,7.0
13702,7.0
13703,1.0
13704,0.0
13705,1.0
13706,2.0
13707,5.0
13708,7.0
13709,4.0
13710,8.0
13711,4.0
13712,7.0
13713,4.0
13714,5.0
13715,7.0
13716,8.0
13717,8.0
13718,5.0
13719,1.0
13720,5.0
13721,8.0
13722,7.0
13723,2.0
13724,4.0
13725,2.0
13726,8.0
13727,0.0
13728,4.0
13729,2.0
13730,8.0
13731,4.0
13732,8.0
13733,2.0
13734,5.0
13735,1.0
13736,8.0
13737,7.0
13738,7.0
13739,0.0
13740,8.0
13741,7.0
13742,1.0
13743,8.0
13744,2.0
13745,8.0
13746,4.0
13747,5.0
13748,5.0
13749,4.0
13750,8.0
13751,7.0
13752,7.0
13753,1.0
13754,1.0
13755,0.0
13756,4.0
13757,8.0
13758,2.0
13759,5.0
13760,5.0
13761,5.0
13762,5.0
13763,7.0
13764,0.0
13765,8.0
13766,5.0
13767,4.0
13768,1.0
13769,0.0
13770,1.0
13771,8.0
13772,0.0
13773,1.0
13774,5.0
13775,8.0
13776,7.0
13777,2.0
13778,5.0
13779,7.0
13780,7.0
13781,0.0
13782,5.0
13783,4.0
13784,4.0
13785,5.0
13786,4.0
13787,2.0
13788,1.0
13789,7.0
13790,1.0
13791,4.0
13792,5.0
13793,2.0
13794,2.0
13795,5.0
13796,8.0
13797,5.0
13798,4.0
13799,4.0
13800,7.0
13801,4.0
13802,0.0
13803,7.0
13804,2.0
13805,5.0
13806,4.0
13807,8.0
13808,8.0
13809,7.0
13810,7.0
13811,5.0
13812,5.0
13813,8.0
13814,2.0
13815,1.0
13816,7.0
13817,5.0
13818,8.0
13819,4.0
13820,2.0
13821,5.0
13822,0.0
13823,1.0
13824,4.0
13825,0.0
13826,7.0
13827,5.0
13828,5.0
13829,0.0
13830,7.0
13831,7.0
13832,8.0
13833,7.0
13834,5.0
13835,4.0
13836,7.0
13837,8.0
13838,8.0
13839,1.0
13840,1.0
13841,4.0
13842,4.0
13843,4.0
13844,4.0
13845,0.0
13846,1.0
13847,4.0
13848,8.0
13849,7.0
13850,5.0
13851,7.0
13852,5.0
13853,7.0
13854,7.0
13855,8.0
13856,5.0
13857,0.0
13858,4.0
13859,7.0
13860,5.0
13861,5.0
13862,0.0
13863,7.0
13864,7.0
13865,2.0
13866,7.0
13867,7.0
13868,7.0
13869,7.0
13870,7.0
13871,5.0
13872,8.0
13873,8.0
13874,1.0
13875,7.0
13876,7.0
13877,7.0
13878,7.0
13879,2.0
13880,4.0
13881,7.0
13882,7.0
13883,0.0
13884,2.0
13885,1.0
13886,7.0
13887,7.0
13888,4.0
13889,7.0
13890,8.0
13891,7.0
13892,5.0
13893,7.0
13894,8.0
13895,7.0
13896,4.0
13897,4.0
13898,5.0
13899,0.0
13900,5.0
13901,7.0
13902,5.0
13903,2.0
13904,4.0
13905,7.0
13906,7.0
13907,7.0
13908,7.0
13909,7.0
13910,5.0
13911,8.0
13912,2.0
13913,8.0
13914,1.0
13915,4.0
13916,5.0
13917,7.0
13918,4.0
13919,8.0
13920,4.0
13921,4.0
13922,1.0
13923,7.0
13924,5.0
13925,5.0
13926,7.0
13927,1.0
13928,5.0
13929,5.0
13930,7.0
13931,2.0
13932,4.0
13933,0.0
13934,5.0
13935,0.0
13936,4.0
13937,7.0
13938,5.0
13939,2.0
13940,5.0
13941,1.0
13942,5.0
13943,8.0
13944,5.0
13945,0.0
13946,5.0
13947,4.0
13948,7.0
13949,4.0
13950,5.0
13951,7.0
13952,4.0
13953,7.0
13954,7.0
13955,7.0
13956,4.0
13957,4.0
13958,5.0
13959,5.0
13960,5.0
13961,4.0
13962,1.0
13963,1.0
13964,7.0
13965,8.0
13966,5.0
13967,0.0
13968,5.0
13969,8.0
13970,8.0
13971,1.0
13972,8.0
13973,4.0
13974,2.0
13975,0.0
13976,8.0
13977,8.0
13978,1.0
13979,4.0
13980,8.0
13981,5.0
13982,5.0
13983,7.0
13984,1.0
13985,7.0
13986,7.0
13987,7.0
13988,2.0
13989,7.0
13990,7.0
13991,0.0
13992,0.0
13993,7.0
13994,5.0
13995,7.0
13996,4.0
13997,5.0
13998,7.0
13999,0.0
14000,4.0
14001,7.0
14002,4.0
14003,7.0
14004,7.0
14005,0.0
14006,0.0
14007,4.0
14008,7.0
14009,4.0
14010,5.0
14011,2.0
14012,4.0
14013,2.0
14014,7.0
14015,8.0
14016,5.0
14017,1.0
14018,5.0
14019,4.0
14020,5.0
14021,5.0
14022,5.0
14023,4.0
14024,0.0
14025,0.0
14026,4.0
14027,5.0
14028,5.0
14029,8.0
14030,8.0
14031,4.0
14032,0.0
14033,4.0
14034,1.0
14035,2.0
14036,1.0
14037,7.0
14038,1.0
14039,5.0
14040,4.0
14041,7.0
14042,4.0
14043,1.0
14044,8.0
14045,7.0
14046,2.0
14047,0.0
14048,2.0
14049,7.0
14050,1.0
14051,7.0
14052,4.0
14053,4.0
14054,5.0
14055,8.0
14056,5.0
14057,1.0
14058,4.0
14059,0.0
14060,1.0
14061,4.0
14062,8.0
14063,7.0
14064,8.0
14065,7.0
14066,5.0
14067,4.0
14068,5.0
14069,5.0
14070,7.0
14071,7.0
14072,4.0
14073,7.0
14074,2.0
14075,5.0
14076,7.0
14077,5.0
14078,4.0
14079,7.0
14080,8.0
14081,4.0
14082,4.0
14083,4.0
14084,1.0
14085,4.0
14086,7.0
14087,7.0
14088,4.0
14089,1.0
14090,7.0
14091,5.0
14092,4.0
14093,2.0
14094,5.0
14095,4.0
14096,1.0
14097,5.0
14098,5.0
14099,1.0
14100,4.0
14101,4.0
14102,0.0
14103,1.0
14104,4.0
14105,4.0
14106,7.0
14107,8.0
14108,0.0
14109,4.0
14110,1.0
14111,8.0
14112,4.0
14113,0.0
14114,5.0
14115,4.0
14116,2.0
14117,8.0
14118,5.0
14119,1.0
14120,4.0
14121,4.0
14122,7.0
14123,0.0
14124,5.0
14125,4.0
14126,1.0
14127,7.0
14128,7.0
14129,2.0
14130,8.0
14131,7.0
14132,0.0
14133,1.0
14134,4.0
14135,5.0
14136,7.0
14137,4.0
14138,4.0
14139,7.0
14140,7.0
14141,4.0
14142,0.0
14143,5.0
14144,5.0
14145,0.0
14146,5.0
14147,8.0
14148,0.0
14149,7.0
14150,4.0
14151,7.0
14152,5.0
14153,5.0
14154,8.0
14155,6.0
14156,8.0
14157,8.0
14158,1.0
14159,1.0
14160,1.0
14161,2.0
14162,0.0
14163,7.0
14164,5.0
14165,0.0
14166,5.0
14167,0.0
14168,7.0
14169,4.0
14170,1.0
14171,8.0
14172,7.0
14173,4.0
14174,2.0
14175,5.0
14176,1.0
14177,5.0
14178,4.0
14179,1.0
14180,2.0
14181,8.0
14182,7.0
14183,7.0
14184,7.0
14185,0.0
14186,2.0
14187,8.0
14188,4.0
14189,7.0
14190,5.0
14191,1.0
14192,0.0
14193,8.0
14194,0.0
14195,7.0
14196,4.0
14197,8.0
14198,4.0
14199,4.0
14200,1.0
14201,4.0
14202,8.0
14203,7.0
14204,8.0
14205,4.0
14206,7.0
14207,0.0
14208,1.0
14209,7.0
14210,7.0
14211,7.0
14212,1.0
14213,5.0
14214,7.0
14215,7.0
14216,1.0
14217,1.0
14218,7.0
14219,5.0
14220,5.0
14221,4.0
14222,5.0
14223,1.0
14224,7.0
14225,5.0
14226,8.0
14227,5.0
14228,8.0
14229,5.0
14230,8.0
14231,0.0
14232,0.0
14233,1.0
14234,5.0
14235,8.0
14236,5.0
14237,4.0
14238,2.0
14239,1.0
14240,1.0
14241,2.0
14242,4.0
14243,4.0
14244,1.0
14245,7.0
14246,7.0
14247,1.0
14248,4.0
14249,4.0
14250,7.0
14251,4.0
14252,7.0
14253,1.0
14254,5.0
14255,2.0
14256,7.0
14257,8.0
14258,2.0
14259,0.0
14260,7.0
14261,7.0
14262,7.0
14263,7.0
14264,0.0
14265,7.0
14266,8.0
14267,7.0
14268,0.0
14269,4.0
14270,1.0
14271,0.0
14272,1.0
14273,2.0
14274,1.0
14275,7.0
14276,5.0
14277,4.0
14278,3.0
14279,5.0
14280,0.0
14281,5.0
14282,7.0
14283,5.0
14284,4.0
14285,5.0
14286,1.0
14287,5.0
14288,1.0
14289,1.0
14290,5.0
14291,4.0
14292,4.0
14293,7.0
14294,5.0
14295,5.0
14296,4.0
14297,1.0
14298,7.0
14299,5.0
14300,7.0
14301,2.0
14302,8.0
14303,7.0
14304,5.0
14305,7.0
14306,4.0
14307,2.0
14308,0.0
14309,8.0
14310,0.0
14311,7.0
14312,7.0
14313,0.0
14314,8.0
14315,8.0
14316,5.0
14317,5.0
14318,7.0
14319,5.0
14320,1.0
14321,5.0
14322,0.0
14323,5.0
14324,8.0
14325,8.0
14326,5.0
14327,4.0
14328,4.0
14329,4.0
14330,1.0
14331,6.0
14332,4.0
14333,7.0
14334,1.0
14335,5.0
14336,1.0
14337,5.0
14338,0.0
14339,5.0
14340,5.0
14341,8.0
14342,8.0
14343,7.0
14344,4.0
14345,4.0
14346,1.0
14347,1.0
14348,0.0
14349,4.0
14350,7.0
14351,7.0
14352,8.0
14353,1.0
14354,2.0
14355,5.0
14356,5.0
14357,5.0
14358,8.0
14359,7.0
14360,4.0
14361,7.0
14362,5.0
14363,1.0
14364,5.0
14365,7.0
14366,5.0
14367,4.0
14368,4.0
14369,7.0
14370,7.0
14371,5.0
14372,1.0
14373,1.0
14374,0.0
14375,8.0
14376,2.0
14377,2.0
14378,1.0
14379,7.0
14380,4.0
14381,4.0
14382,1.0
14383,5.0
14384,0.0
14385,0.0
14386,7.0
14387,8.0
14388,8.0
14389,7.0
14390,7.0
14391,2.0
14392,5.0
14393,8.0
14394,5.0
14395,5.0
14396,2.0
14397,1.0
14398,7.0
14399,5.0
14400,1.0
14401,5.0
14402,8.0
14403,4.0
14404,8.0
14405,8.0
14406,1.0
14407,7.0
14408,4.0
14409,4.0
14410,1.0
14411,2.0
14412,2.0
14413,4.0
14414,5.0
14415,7.0
14416,7.0
14417,7.0
14418,4.0
14419,5.0
14420,1.0
14421,4.0
14422,5.0
14423,7.0
14424,1.0
14425,7.0
14426,4.0
14427,8.0
14428,5.0
14429,1.0
14430,7.0
14431,4.0
14432,4.0
14433,0.0
14434,8.0
14435,1.0
14436,1.0
14437,0.0
14438,1.0
14439,7.0
14440,1.0
14441,2.0
14442,8.0
14443,0.0
14444,2.0
14445,7.0
14446,5.0
14447,4.0
14448,0.0
14449,8.0
14450,7.0
14451,8.0
14452,8.0
14453,1.0
14454,8.0
14455,8.0
14456,0.0
14457,4.0
14458,5.0
14459,5.0
14460,5.0
14461,4.0
14462,0.0
14463,4.0
14464,4.0
14465,8.0
14466,7.0
14467,1.0
14468,7.0
14469,1.0
14470,8.0
14471,4.0
14472,7.0
14473,4.0
14474,0.0
14475,4.0
14476,5.0
14477,4.0
14478,7.0
14479,5.0
14480,7.0
14481,1.0
14482,7.0
14483,1.0
14484,1.0
14485,4.0
14486,7.0
14487,0.0
14488,0.0
14489,4.0
14490,7.0
14491,7.0
14492,5.0
14493,2.0
14494,4.0
14495,7.0
14496,4.0
14497,5.0
14498,0.0
14499,4.0
14500,2.0
14501,4.0
14502,7.0
14503,2.0
14504,0.0
14505,2.0
14506,4.0
14507,4.0
14508,1.0
14509,5.0
14510,7.0
14511,8.0
14512,1.0
14513,0.0
14514,4.0
14515,2.0
14516,5.0
14517,1.0
14518,1.0
14519,5.0
14520,8.0
14521,5.0
14522,8.0
14523,7.0
14524,0.0
14525,0.0
14526,7.0
14527,5.0
14528,4.0
14529,4.0
14530,5.0
14531,7.0
14532,1.0
14533,5.0
14534,7.0
14535,4.0
14536,5.0
14537,4.0
14538,2.0
14539,5.0
14540,0.0
14541,8.0
14542,7.0
14543,7.0
14544,8.0
14545,2.0
14546,0.0
14547,7.0
14548,0.0
14549,4.0
14550,0.0
14551,4.0
14552,4.0
14553,2.0
14554,1.0
14555,7.0
14556,4.0
14557,7.0
14558,8.0
14559,5.0
14560,8.0
14561,4.0
14562,5.0
14563,8.0
14564,7.0
14565,4.0
14566,4.0
14567,7.0
14568,4.0
14569,2.0
14570,1.0
14571,0.0
14572,8.0
14573,8.0
14574,1.0
14575,2.0
14576,0.0
14577,5.0
14578,7.0
14579,4.0
14580,4.0
14581,7.0
14582,2.0
14583,4.0
14584,8.0
14585,4.0
14586,5.0
14587,7.0
14588,8.0
14589,4.0
14590,8.0
14591,4.0
14592,1.0
14593,8.0
14594,4.0
14595,7.0
14596,5.0
14597,8.0
14598,0.0
14599,2.0
14600,7.0
14601,7.0
14602,1.0
14603,4.0
14604,1.0
14605,5.0
14606,7.0
14607,0.0
14608,5.0
14609,0.0
14610,1.0
14611,8.0
14612,5.0
14613,4.0
14614,0.0
14615,7.0
14616,7.0
14617,8.0
14618,4.0
14619,0.0
14620,8.0
14621,8.0
14622,5.0
14623,7.0
14624,0.0
14625,2.0
14626,4.0
14627,7.0
14628,4.0
14629,4.0
14630,1.0
14631,7.0
14632,1.0
14633,1.0
14634,8.0
14635,4.0
14636,2.0
14637,8.0
14638,5.0
14639,7.0
14640,0.0
14641,2.0
14642,0.0
14643,5.0
14644,0.0
14645,1.0
14646,8.0
14647,4.0
14648,4.0
14649,7.0
14650,7.0
14651,7.0
14652,8.0
14653,5.0
14654,0.0
14655,4.0
14656,7.0
14657,8.0
14658,4.0
14659,0.0
14660,1.0
14661,5.0
14662,5.0
14663,7.0
14664,8.0
14665,4.0
14666,8.0
14667,8.0
14668,7.0
14669,5.0
14670,5.0
14671,7.0
14672,1.0
14673,1.0
14674,4.0
14675,8.0
14676,8.0
14677,5.0
14678,7.0
14679,1.0
14680,5.0
14681,1.0
14682,1.0
14683,8.0
14684,1.0
14685,8.0
14686,5.0
14687,0.0
14688,1.0
14689,7.0
14690,8.0
14691,2.0
14692,0.0
14693,1.0
14694,7.0
14695,4.0
14696,0.0
14697,7.0
14698,4.0
14699,7.0
14700,5.0
14701,2.0
14702,8.0
14703,2.0
14704,1.0
14705,4.0
14706,4.0
14707,5.0
14708,7.0
14709,4.0
14710,7.0
14711,8.0
14712,5.0
14713,4.0
14714,1.0
14715,1.0
14716,7.0
14717,8.0
14718,8.0
14719,7.0
14720,4.0
14721,4.0
14722,1.0
14723,5.0
14724,0.0
14725,1.0
14726,2.0
14727,5.0
14728,0.0
14729,4.0
14730,0.0
14731,4.0
14732,7.0
14733,7.0
14734,2.0
14735,0.0
14736,4.0
14737,4.0
14738,7.0
14739,7.0
14740,5.0
14741,7.0
14742,4.0
14743,0.0
14744,4.0
14745,7.0
14746,5.0
14747,4.0
14748,4.0
14749,4.0
14750,1.0
14751,2.0
14752,1.0
14753,2.0
14754,7.0
14755,7.0
14756,2.0
14757,7.0
14758,7.0
14759,4.0
14760,0.0
14761,4.0
14762,4.0
14763,4.0
14764,4.0
14765,5.0
14766,5.0
14767,7.0
14768,4.0
14769,4.0
14770,7.0
14771,1.0
14772,5.0
14773,5.0
14774,7.0
14775,1.0
14776,4.0
14777,4.0
14778,1.0
14779,5.0
14780,4.0
14781,4.0
14782,4.0
14783,7.0
14784,4.0
14785,5.0
14786,0.0
14787,7.0
14788,4.0
14789,2.0
14790,2.0
14791,7.0
14792,1.0
14793,1.0
14794,5.0
14795,5.0
14796,7.0
14797,4.0
14798,4.0
14799,5.0
14800,4.0
14801,7.0
14802,5.0
14803,4.0
14804,4.0
14805,5.0
14806,7.0
14807,4.0
14808,8.0
14809,4.0
14810,7.0
14811,1.0
14812,7.0
14813,8.0
14814,5.0
14815,7.0
14816,5.0
14817,7.0
14818,8.0
14819,0.0
14820,8.0
14821,7.0
14822,2.0
14823,8.0
14824,1.0
14825,7.0
14826,7.0
14827,2.0
14828,4.0
14829,8.0
14830,4.0
14831,7.0
14832,1.0
14833,4.0
14834,7.0
14835,7.0
14836,0.0
14837,1.0
14838,7.0
14839,4.0
14840,5.0
14841,0.0
14842,1.0
14843,4.0
14844,2.0
14845,7.0
14846,2.0
14847,7.0
14848,0.0
14849,0.0
14850,7.0
14851,7.0
14852,4.0
14853,8.0
14854,1.0
14855,8.0
14856,5.0
14857,1.0
14858,4.0
14859,5.0
14860,7.0
14861,4.0
14862,1.0
14863,5.0
14864,0.0
14865,8.0
14866,7.0
14867,7.0
14868,0.0
14869,1.0
14870,0.0
14871,7.0
14872,4.0
14873,4.0
14874,5.0
14875,7.0
14876,2.0
14877,8.0
14878,1.0
14879,5.0
14880,1.0
14881,7.0
14882,1.0
14883,5.0
14884,1.0
14885,8.0
14886,5.0
14887,7.0
14888,7.0
14889,8.0
14890,5.0
14891,2.0
14892,5.0
14893,7.0
14894,8.0
14895,0.0
14896,2.0
14897,8.0
14898,4.0
14899,7.0
14900,1.0
14901,7.0
14902,8.0
14903,8.0
14904,4.0
14905,4.0
14906,8.0
14907,8.0
14908,0.0
14909,5.0
14910,2.0
14911,8.0
14912,4.0
14913,7.0
14914,5.0
14915,5.0
14916,4.0
14917,4.0
14918,5.0
14919,8.0
14920,7.0
14921,7.0
14922,4.0
14923,1.0
14924,4.0
14925,1.0
14926,5.0
14927,2.0
14928,8.0
14929,8.0
14930,1.0
14931,5.0
14932,7.0
14933,4.0
14934,4.0
14935,5.0
14936,5.0
14937,2.0
14938,2.0
14939,8.0
14940,8.0
14941,7.0
14942,7.0
14943,1.0
14944,2.0
14945,2.0
14946,0.0
14947,8.0
14948,8.0
14949,1.0
14950,7.0
14951,7.0
14952,8.0
14953,7.0
14954,4.0
14955,4.0
14956,1.0
14957,2.0
14958,7.0
14959,5.0
14960,0.0
14961,1.0
14962,8.0
14963,2.0
14964,2.0
14965,7.0
14966,7.0
14967,4.0
14968,4.0
14969,5.0
14970,5.0
14971,5.0
14972,1.0
14973,2.0
14974,0.0
14975,4.0
14976,4.0
14977,7.0
14978,8.0
14979,5.0
14980,1.0
14981,8.0
14982,0.0
14983,4.0
14984,7.0
14985,4.0
14986,5.0
14987,1.0
14988,7.0
14989,5.0
14990,7.0
14991,1.0
14992,5.0
14993,7.0
14994,8.0
14995,4.0
14996,4.0
14997,5.0
14998,4.0
14999,7.0
15000,0.0
15001,4.0
15002,7.0
15003,4.0
15004,8.0
15005,4.0
15006,7.0
15007,7.0
15008,5.0
15009,7.0
15010,7.0
15011,8.0
15012,0.0
15013,0.0
15014,8.0
15015,2.0
15016,4.0
15017,1.0
15018,8.0
15019,2.0
15020,8.0
15021,1.0
15022,0.0
15023,5.0
15024,8.0
15025,4.0
15026,8.0
15027,8.0
15028,8.0
15029,7.0
15030,5.0
15031,7.0
15032,7.0
15033,2.0
15034,1.0
15035,1.0
15036,2.0
15037,1.0
15038,4.0
15039,7.0
15040,5.0
15041,7.0
15042,8.0
15043,4.0
15044,7.0
15045,4.0
15046,0.0
15047,4.0
15048,2.0
15049,1.0
15050,7.0
15051,5.0
15052,1.0
15053,0.0
15054,7.0
15055,5.0
15056,7.0
15057,5.0
15058,2.0
15059,1.0
15060,1.0
15061,4.0
15062,5.0
15063,5.0
15064,7.0
15065,4.0
15066,5.0
15067,8.0
15068,2.0
15069,5.0
15070,4.0
15071,5.0
15072,4.0
15073,5.0
15074,2.0
15075,8.0
15076,5.0
15077,7.0
15078,4.0
15079,7.0
15080,4.0
15081,8.0
15082,7.0
15083,7.0
15084,1.0
15085,8.0
15086,7.0
15087,4.0
15088,7.0
15089,4.0
15090,2.0
15091,2.0
15092,5.0
15093,7.0
15094,7.0
15095,4.0
15096,7.0
15097,7.0
15098,7.0
15099,5.0
15100,5.0
15101,7.0
15102,8.0
15103,4.0
15104,8.0
15105,5.0
15106,0.0
15107,5.0
15108,4.0
15109,7.0
15110,1.0
15111,5.0
15112,0.0
15113,5.0
15114,1.0
15115,1.0
15116,8.0
15117,2.0
15118,8.0
15119,1.0
