,0
14778,1
14779,5
14780,9
14781,4
14782,3
14783,3
14784,3
14785,4
14786,0
14787,7
14788,4
14789,1
14790,3
14791,8
14792,1
14793,1
14794,6
14795,5
14796,7
14797,3
14798,9
14799,5
14800,4
14801,5
14802,6
14803,4
14804,3
14805,5
14806,7
14807,3
14808,9
14809,3
14810,8
14811,0
14812,8
14813,9
14814,6
14815,8
14816,5
14817,7
14818,9
14819,0
14820,9
14821,7
14822,2
14823,9
14824,1
14825,3
14826,5
14827,1
14828,4
14829,7
14830,3
14831,8
14832,1
14833,5
14834,7
14835,5
14836,0
14837,2
14838,7
14839,3
14840,9
14841,0
14842,1
14843,3
14844,2
14845,2
14846,2
14847,4
14848,0
14849,0
14850,4
14851,9
14852,5
14853,9
14854,1
14855,7
14856,0
14857,1
14858,4
14859,5
14860,8
14861,3
14862,0
14863,4
14864,0
14865,9
14866,6
14867,9
14868,0
14869,2
14870,0
14871,7
14872,3
14873,5
14874,6
14875,8
14876,2
14877,9
14878,1
14879,6
14880,1
14881,5
14882,1
14883,4
14884,1
14885,9
14886,5
14887,8
14888,9
14889,9
14890,6
14891,3
14892,8
14893,7
14894,9
14895,0
14896,3
14897,9
14898,3
14899,7
14900,1
14901,8
14902,7
14903,9
14904,3
14905,3
14906,9
14907,9
14908,0
14909,2
14910,3
14911,9
14912,4
14913,7
14914,6
14915,4
14916,3
14917,5
14918,3
14919,9
14920,7
14921,4
14922,4
14923,1
14924,5
14925,1
14926,6
14927,3
14928,9
14929,9
14930,1
14931,6
14932,5
14933,6
14934,4
14935,8
14936,3
14937,3
14938,3
14939,7
14940,9
14941,7
14942,5
14943,1
14944,2
14945,2
14946,0
14947,9
14948,9
14949,1
14950,4
14951,5
14952,3
14953,9
14954,4
14955,2
14956,1
14957,2
14958,8
14959,4
14960,0
14961,2
14962,8
14963,3
14964,2
14965,8
14966,8
14967,3
14968,4
14969,4
14970,1
14971,8
14972,1
14973,2
14974,0
14975,0
14976,4
14977,6
14978,9
14979,6
14980,1
14981,9
14982,0
14983,3
14984,5
14985,5
14986,5
14987,2
14988,8
14989,5
14990,8
14991,7
14992,6
14993,8
14994,9
14995,4
14996,4
14997,0
14998,2
14999,8
15000,0
15001,3
15002,4
15003,2
15004,7
15005,3
15006,5
15007,7
15008,6
15009,8
15010,9
15011,9
15012,0
15013,5
15014,9
15015,2
15016,3
15017,1
15018,9
15019,2
15020,9
15021,2
15022,0
15023,6
15024,9
15025,3
15026,7
15027,9
15028,7
15029,5
15030,2
15031,5
15032,8
15033,2
15034,1
15035,1
15036,2
15037,1
15038,4
15039,7
15040,4
15041,8
15042,7
15043,4
15044,9
15045,4
15046,0
15047,3
15048,9
15049,0
15050,2
15051,6
15052,1
15053,0
15054,8
15055,5
15056,5
15057,2
15058,2
15059,2
15060,1
15061,3
15062,5
15063,8
15064,3
15065,3
15066,6
15067,7
15068,3
15069,6
15070,4
15071,3
15072,2
15073,6
15074,2
15075,7
15076,3
15077,8
15078,2
15079,7
15080,3
15081,9
15082,7
15083,8
15084,1
15085,9
15086,8
15087,3
15088,6
15089,4
15090,2
15091,2
15092,6
15093,2
15094,8
15095,0
15096,7
15097,7
15098,8
15099,4
15100,6
15101,6
15102,9
15103,3
15104,4
15105,1
15106,0
15107,4
15108,3
15109,8
15110,2
15111,5
15112,0
15113,6
15114,1
15115,1
15116,9
15117,2
15118,7
15119,1
15120,5
15121,7
15122,3
15123,9
15124,9
15125,1
15126,3
15127,3
15128,7
15129,7
15130,2
15131,1
15132,8
15133,3
15134,7
15135,3
15136,9
15137,4
15138,2
15139,1
15140,4
15141,6
15142,7
15143,4
15144,6
15145,2
15146,6
15147,4
15148,1
15149,9
15150,7
15151,1
15152,6
15153,6
15154,3
15155,8
15156,4
15157,2
15158,0
15159,7
15160,3
15161,9
15162,8
15163,4
15164,6
15165,9
15166,0
15167,2
15168,9
15169,8
15170,1
15171,7
15172,2
15173,5
15174,3
15175,3
15176,7
15177,9
15178,3
15179,4
15180,5
15181,9
15182,9
15183,2
15184,8
15185,8
15186,6
15187,1
15188,1
15189,8
15190,2
15191,2
15192,9
15193,6
15194,7
15195,8
15196,5
15197,1
15198,8
15199,1
15200,8
15201,0
15202,6
15203,0
15204,5
15205,9
15206,3
15207,3
15208,6
15209,9
15210,3
15211,2
15212,0
15213,8
15214,3
15215,0
15216,1
15217,9
15218,6
15219,0
15220,8
15221,3
15222,1
15223,5
15224,7
15225,1
15226,3
15227,4
15228,5
15229,8
15230,0
15231,6
15232,2
15233,9
15234,6
15235,8
15236,2
15237,0
15238,7
15239,1
15240,2
15241,3
15242,1
15243,2
15244,4
15245,3
15246,8
15247,7
15248,3
15249,5
15250,0
15251,9
15252,4
15253,7
15254,2
15255,2
15256,9
15257,5
15258,9
15259,6
15260,8
15261,2
15262,2
15263,2
15264,1
15265,1
15266,2
15267,2
15268,8
15269,8
15270,5
15271,3
15272,9
15273,9
15274,0
15275,3
15276,1
15277,5
15278,3
15279,3
15280,0
15281,7
15282,8
15283,4
15284,5
15285,6
15286,0
15287,7
15288,7
15289,7
15290,6
15291,1
15292,3
15293,1
15294,2
15295,1
15296,4
15297,0
15298,4
15299,7
15300,0
15301,3
15302,7
15303,9
15304,8
15305,9
15306,6
15307,3
15308,1
15309,8
15310,8
15311,1
15312,5
15313,1
15314,0
15315,6
15316,6
15317,2
15318,5
15319,6
15320,1
15321,7
15322,1
15323,7
15324,0
15325,3
15326,9
15327,7
15328,9
15329,2
15330,0
15331,5
15332,8
15333,0
15334,1
15335,1
15336,1
15337,7
15338,7
15339,3
15340,3
15341,6
15342,4
15343,6
15344,9
15345,6
15346,5
15347,5
15348,1
15349,3
15350,5
15351,6
15352,7
15353,2
15354,1
15355,7
15356,5
15357,7
15358,4
15359,6
15360,7
15361,8
15362,1
15363,6
15364,3
15365,1
15366,5
15367,5
15368,9
15369,9
15370,9
15371,4
15372,6
15373,6
15374,1
15375,7
15376,8
15377,4
15378,4
15379,1
15380,3
15381,2
15382,9
15383,6
15384,8
15385,5
15386,9
15387,0
15388,2
15389,2
15390,7
15391,1
15392,3
15393,0
15394,6
15395,2
15396,6
15397,7
15398,9
15399,9
15400,3
15401,3
15402,4
15403,2
15404,1
15405,6
15406,5
15407,4
15408,0
15409,2
15410,4
15411,6
15412,2
15413,8
15414,6
15415,7
15416,3
15417,1
15418,4
15419,9
15420,5
15421,9
15422,4
15423,1
15424,5
15425,8
15426,1
15427,3
15428,5
15429,2
15430,7
15431,5
15432,2
15433,7
15434,1
15435,3
15436,4
15437,6
15438,9
15439,9
15440,9
15441,0
15442,9
15443,6
15444,4
15445,0
15446,8
15447,5
15448,9
15449,0
15450,3
15451,3
15452,3
15453,6
15454,8
15455,9
15456,0
15457,5
15458,9
15459,7
15460,6
15461,7
15462,2
15463,7
15464,7
15465,7
15466,3
15467,4
15468,5
15469,9
15470,6
15471,0
15472,2
15473,1
15474,5
15475,7
15476,9
15477,9
15478,0
15479,2
15480,0
15481,0
15482,2
15483,3
15484,6
15485,0
15486,2
15487,3
15488,3
15489,9
15490,1
15491,9
15492,2
15493,5
15494,4
15495,0
15496,9
15497,2
15498,4
15499,3
15500,1
15501,0
15502,2
15503,7
15504,6
15505,2
15506,3
15507,3
15508,7
15509,5
15510,3
15511,4
15512,0
15513,8
15514,4
15515,8
15516,7
15517,7
15518,1
15519,3
15520,5
15521,7
15522,0
15523,3
15524,3
15525,5
15526,7
15527,1
15528,7
15529,7
15530,5
15531,1
15532,5
15533,2
15534,5
15535,9
15536,8
15537,1
15538,8
15539,6
15540,7
15541,7
15542,2
15543,8
15544,3
15545,1
15546,7
15547,5
15548,9
15549,2
15550,6
15551,7
15552,3
15553,5
15554,4
15555,0
15556,7
15557,2
15558,4
15559,8
15560,2
15561,5
15562,1
15563,9
15564,8
15565,5
15566,1
15567,6
15568,2
15569,4
15570,9
15571,2
15572,6
15573,8
15574,4
15575,7
15576,1
15577,4
15578,4
15579,4
15580,6
15581,9
15582,4
15583,4
15584,2
15585,6
15586,3
15587,2
15588,7
15589,7
15590,2
15591,7
15592,1
15593,1
15594,7
15595,4
15596,0
15597,6
15598,2
15599,3
15600,9
15601,9
15602,9
15603,2
15604,7
15605,1
15606,6
15607,4
15608,1
15609,6
15610,7
15611,4
15612,6
15613,8
15614,7
15615,5
15616,4
15617,9
15618,2
15619,1
15620,6
15621,6
15622,6
15623,2
15624,7
15625,9
15626,3
15627,3
15628,7
15629,4
15630,8
15631,5
15632,7
15633,4
15634,9
15635,6
15636,8
15637,1
15638,9
15639,5
15640,6
15641,6
15642,2
15643,8
15644,2
15645,6
15646,8
15647,5
15648,3
15649,0
15650,0
15651,9
15652,9
15653,0
15654,1
15655,2
15656,4
15657,5
15658,3
15659,0
15660,9
15661,2
15662,7
15663,6
15664,1
15665,9
15666,7
15667,5
15668,8
15669,2
15670,0
15671,6
15672,3
15673,5
15674,3
15675,7
15676,0
15677,0
15678,4
15679,1
15680,6
15681,3
15682,1
15683,1
15684,5
15685,8
15686,4
15687,0
15688,3
15689,3
15690,1
15691,2
15692,8
15693,2
15694,7
15695,8
15696,9
15697,9
15698,7
15699,9
15700,1
15701,8
15702,8
15703,4
15704,4
15705,8
15706,4
15707,8
15708,9
15709,5
15710,8
15711,4
15712,0
15713,0
15714,3
15715,6
15716,8
15717,2
15718,4
15719,6
15720,2
15721,1
15722,1
15723,0
15724,7
15725,1
15726,5
15727,9
15728,3
15729,0
15730,5
15731,6
15732,7
15733,6
15734,1
15735,5
15736,2
15737,1
15738,3
15739,3
15740,7
15741,0
15742,8
15743,2
15744,4
15745,2
15746,5
15747,0
15748,3
15749,5
15750,4
15751,1
15752,3
15753,9
15754,5
15755,2
15756,0
15757,3
15758,6
15759,9
15760,0
15761,4
15762,9
15763,9
15764,1
15765,6
15766,2
15767,8
15768,1
15769,1
15770,4
15771,3
15772,8
15773,0
15774,7
15775,4
15776,6
15777,8
15778,5
15779,7
15780,5
15781,5
15782,6
15783,8
15784,4
15785,1
15786,2
15787,0
15788,3
15789,9
15790,6
15791,7
15792,8
15793,8
15794,9
15795,7
15796,8
15797,9
15798,6
15799,1
15800,3
15801,3
15802,4
15803,8
15804,3
15805,0
15806,1
15807,9
15808,1
15809,3
15810,0
15811,2
15812,6
15813,5
15814,4
15815,2
15816,7
15817,8
15818,3
15819,1
15820,9
15821,7
15822,8
15823,2
15824,1
15825,5
15826,0
15827,4
15828,0
15829,3
15830,5
15831,2
15832,9
15833,2
15834,1
15835,9
15836,2
15837,5
15838,2
15839,0
15840,4
15841,8
15842,3
15843,4
15844,0
15845,0
15846,6
15847,5
15848,7
15849,2
15850,7
15851,2
15852,3
15853,7
15854,9
15855,8
15856,3
15857,8
15858,9
15859,9
15860,6
15861,1
15862,8
15863,7
15864,2
15865,9
15866,6
15867,6
15868,4
15869,3
15870,8
15871,1
15872,4
15873,2
15874,8
15875,7
15876,5
15877,4
15878,9
15879,9
15880,2
15881,4
15882,5
15883,9
15884,4
15885,7
15886,1
15887,6
15888,6
15889,6
15890,2
15891,8
15892,4
15893,1
15894,5
15895,3
15896,3
15897,8
15898,3
15899,1
15900,2
15901,5
15902,0
15903,8
15904,6
15905,1
15906,7
15907,9
15908,7
15909,3
15910,0
15911,2
15912,5
15913,7
15914,8
15915,4
15916,7
15917,3
15918,7
15919,6
15920,6
15921,8
15922,3
15923,1
15924,4
15925,2
15926,2
15927,4
15928,9
15929,5
15930,1
15931,6
15932,6
15933,6
15934,7
15935,3
15936,8
15937,9
15938,0
15939,3
15940,4
15941,5
15942,0
15943,1
15944,6
15945,2
15946,1
15947,0
15948,9
15949,3
15950,8
15951,5
15952,5
15953,8
15954,8
15955,7
15956,0
15957,5
15958,7
15959,9
15960,6
15961,5
15962,6
15963,2
15964,2
15965,5
15966,2
15967,8
15968,5
15969,2
15970,9
15971,4
15972,6
15973,3
15974,8
15975,4
15976,4
15977,6
15978,6
15979,0
15980,4
15981,2
15982,5
15983,5
15984,1
15985,3
15986,9
15987,6
15988,2
15989,4
15990,5
15991,8
15992,1
15993,2
15994,7
15995,3
15996,6
15997,4
15998,2
15999,2
16000,4
16001,0
16002,1
16003,6
16004,6
16005,1
16006,7
16007,7
16008,2
16009,6
16010,5
16011,7
16012,4
16013,2
16014,8
16015,4
16016,9
16017,9
16018,3
16019,6
16020,1
16021,8
16022,1
16023,3
16024,9
16025,9
16026,3
16027,4
16028,8
16029,9
16030,9
16031,8
16032,3
16033,3
16034,4
16035,6
16036,9
16037,2
16038,6
16039,3
16040,3
16041,4
16042,4
16043,1
16044,1
16045,9
16046,5
16047,5
16048,1
16049,4
16050,1
16051,0
16052,0
16053,2
16054,7
16055,1
16056,1
16057,2
16058,8
16059,5
16060,6
16061,2
16062,6
16063,7
16064,8
16065,5
16066,9
16067,9
16068,6
16069,1
16070,2
16071,3
16072,6
16073,2
16074,2
16075,9
16076,0
16077,3
16078,6
16079,7
16080,5
16081,7
16082,1
16083,1
16084,7
16085,8
16086,2
16087,9
16088,7
16089,7
16090,9
16091,9
16092,5
16093,6
16094,0
16095,9
16096,1
16097,5
16098,3
16099,1
16100,8
16101,0
16102,7
16103,8
16104,0
16105,5
16106,9
16107,2
16108,8
16109,6
16110,2
16111,3
16112,6
16113,7
16114,0
16115,0
16116,5
16117,9
16118,1
16119,7
16120,1
16121,1
16122,3
16123,1
16124,7
16125,5
16126,5
16127,8
16128,3
16129,2
16130,3
16131,2
16132,9
16133,4
16134,6
16135,3
16136,7
16137,1
16138,5
16139,7
16140,8
16141,4
16142,8
16143,3
16144,0
16145,3
16146,4
16147,8
16148,0
16149,2
16150,8
16151,7
16152,4
16153,6
16154,3
16155,4
16156,9
16157,8
16158,6
16159,1
16160,7
16161,5
16162,9
16163,4
16164,6
16165,9
16166,2
16167,1
16168,7
16169,5
16170,7
16171,6
16172,4
16173,3
16174,6
16175,6
16176,7
16177,6
16178,5
16179,1
16180,5
16181,2
16182,6
16183,5
16184,0
16185,4
16186,1
16187,4
16188,2
16189,7
16190,8
16191,9
16192,8
16193,8
16194,0
16195,6
16196,2
16197,4
16198,9
16199,9
16200,9
16201,3
16202,3
16203,5
16204,3
16205,1
16206,0
16207,2
16208,7
16209,4
16210,1
16211,1
16212,8
16213,2
16214,7
16215,7
16216,2
16217,5
16218,0
16219,6
16220,8
16221,1
16222,5
16223,8
16224,4
16225,4
16226,8
16227,5
16228,3
16229,2
16230,1
16231,5
16232,7
16233,4
16234,4
16235,9
16236,2
16237,5
16238,8
16239,5
16240,3
16241,7
16242,7
16243,3
16244,3
16245,5
16246,7
16247,0
16248,7
16249,9
16250,4
16251,2
16252,6
16253,1
16254,9
16255,1
16256,9
16257,9
16258,7
16259,2
16260,2
16261,9
16262,7
16263,8
16264,0
16265,9
16266,4
16267,6
16268,7
16269,3
16270,5
16271,7
16272,7
16273,5
16274,9
16275,9
16276,0
16277,7
16278,8
16279,0
16280,6
16281,4
16282,5
16283,6
16284,8
16285,5
16286,4
16287,8
16288,5
16289,2
16290,8
16291,6
16292,8
16293,6
16294,7
16295,7
16296,7
16297,4
16298,4
16299,4
16300,1
16301,0
16302,6
16303,4
16304,6
16305,5
16306,5
16307,1
16308,6
16309,1
16310,7
16311,3
16312,7
16313,2
16314,6
16315,2
16316,4
16317,9
16318,8
16319,3
16320,3
16321,9
16322,6
16323,6
16324,9
16325,9
16326,1
16327,9
16328,2
16329,2
16330,6
16331,0
16332,3
16333,3
16334,6
16335,6
16336,1
16337,6
16338,1
16339,0
16340,8
16341,0
16342,0
16343,4
16344,3
16345,3
16346,7
16347,9
16348,3
16349,3
16350,5
16351,9
16352,1
16353,1
16354,8
16355,5
16356,8
16357,6
16358,2
16359,0
16360,6
16361,8
16362,0
16363,0
16364,2
16365,0
16366,5
16367,1
16368,1
16369,1
16370,8
16371,2
16372,4
16373,2
16374,1
16375,7
16376,9
16377,2
16378,9
16379,8
16380,2
16381,8
16382,2
16383,6
16384,5
16385,5
16386,5
16387,5
16388,8
16389,0
16390,0
16391,3
16392,2
16393,7
16394,7
16395,7
16396,2
16397,2
16398,1
16399,8
16400,1
16401,4
16402,4
16403,2
16404,7
16405,6
16406,8
16407,4
16408,7
16409,2
16410,7
16411,7
16412,5
16413,5
16414,8
16415,5
16416,5
16417,9
16418,3
16419,9
16420,7
16421,6
16422,0
16423,4
16424,5
16425,3
16426,6
16427,2
16428,4
16429,8
16430,3
16431,4
16432,5
16433,0
16434,9
16435,9
16436,0
16437,3
16438,5
16439,1
16440,1
16441,1
16442,9
16443,4
16444,8
16445,6
16446,8
16447,5
16448,2
16449,5
16450,2
16451,5
16452,8
16453,7
16454,0
16455,0
16456,2
16457,8
16458,1
16459,4
16460,4
16461,3
16462,4
16463,2
16464,5
16465,0
16466,7
16467,3
16468,6
16469,7
16470,7
16471,5
16472,3
16473,3
16474,2
16475,1
16476,6
16477,2
16478,4
16479,0
16480,6
16481,0
16482,6
16483,2
16484,1
16485,4
16486,7
16487,4
16488,0
16489,3
16490,1
16491,3
16492,5
16493,3
16494,7
16495,4
16496,0
16497,2
16498,4
16499,0
16500,2
16501,4
16502,2
16503,6
16504,3
16505,5
16506,3
16507,7
16508,6
16509,2
16510,6
16511,0
16512,1
16513,7
16514,9
16515,6
16516,4
16517,3
16518,2
16519,8
16520,2
16521,7
16522,5
16523,2
16524,5
16525,6
16526,0
16527,3
16528,0
16529,3
16530,5
16531,1
16532,5
16533,2
16534,9
16535,4
16536,3
16537,8
16538,8
16539,1
16540,5
16541,8
16542,4
16543,1
16544,7
16545,0
16546,4
16547,4
16548,1
16549,8
16550,7
16551,7
16552,4
16553,0
16554,3
16555,6
16556,3
16557,4
16558,2
16559,2
16560,8
16561,2
16562,1
16563,7
16564,3
16565,1
16566,4
16567,5
16568,4
16569,0
16570,8
16571,2
16572,8
16573,8
16574,3
16575,2
16576,8
16577,9
16578,9
16579,6
16580,3
16581,3
16582,3
16583,7
16584,1
16585,9
16586,6
16587,6
16588,7
16589,5
16590,9
16591,0
16592,2
16593,1
16594,4
16595,2
16596,4
16597,5
16598,1
16599,8
16600,6
16601,8
16602,7
16603,6
16604,7
16605,6
16606,9
16607,8
16608,4
16609,7
16610,4
16611,1
16612,4
16613,6
16614,2
16615,4
16616,3
16617,8
16618,8
16619,9
16620,7
16621,6
16622,3
16623,9
16624,1
16625,6
16626,3
16627,4
16628,0
16629,9
16630,6
16631,4
16632,2
16633,5
16634,6
16635,3
16636,5
16637,2
16638,0
16639,5
16640,7
16641,3
16642,9
16643,5
16644,5
16645,0
16646,0
16647,4
16648,5
16649,1
16650,9
16651,1
16652,1
16653,1
16654,4
16655,2
16656,6
16657,4
16658,4
16659,3
16660,0
16661,8
16662,4
16663,1
16664,4
16665,2
16666,4
16667,0
16668,1
16669,0
16670,3
16671,9
16672,0
16673,8
16674,8
16675,7
16676,0
16677,8
16678,8
16679,8
16680,6
16681,8
16682,5
16683,6
16684,6
16685,5
16686,9
16687,4
16688,6
16689,4
16690,2
16691,1
16692,3
16693,5
16694,2
16695,7
16696,0
16697,1
16698,0
16699,0
16700,9
16701,3
16702,2
16703,1
16704,6
16705,5
16706,7
16707,7
16708,5
16709,5
16710,2
16711,8
16712,3
16713,3
16714,2
16715,5
16716,8
16717,3
16718,5
16719,9
16720,9
16721,6
16722,4
16723,6
16724,2
16725,0
16726,4
16727,3
16728,6
16729,7
16730,5
16731,3
16732,2
16733,7
16734,7
16735,5
16736,6
16737,2
16738,3
16739,3
16740,6
16741,4
16742,6
16743,1
16744,3
16745,1
16746,7
16747,8
16748,2
16749,6
16750,6
16751,4
16752,4
16753,8
16754,6
16755,7
16756,3
16757,8
16758,5
16759,2
16760,8
16761,9
16762,8
16763,2
16764,9
16765,0
16766,9
16767,3
16768,2
16769,4
16770,0
16771,6
16772,6
16773,3
16774,4
16775,7
16776,8
16777,1
16778,3
16779,8
16780,1
16781,2
16782,7
16783,1
16784,8
16785,7
16786,9
16787,9
16788,4
16789,9
16790,4
16791,3
16792,7
16793,1
16794,2
16795,6
16796,8
16797,9
16798,1
16799,2
16800,1
16801,1
16802,0
16803,2
16804,6
16805,5
16806,2
16807,6
16808,2
16809,2
16810,3
16811,6
16812,9
16813,7
16814,4
16815,9
16816,0
16817,1
16818,1
16819,1
16820,1
16821,3
16822,5
16823,1
16824,1
16825,2
16826,3
16827,1
16828,2
16829,6
16830,1
16831,4
16832,0
16833,8
16834,0
16835,2
16836,1
16837,4
16838,4
16839,5
16840,7
16841,7
16842,8
16843,7
16844,8
16845,1
16846,3
16847,7
16848,2
16849,2
16850,2
16851,4
16852,2
16853,9
16854,2
16855,9
16856,1
16857,8
16858,3
16859,2
16860,5
16861,9
16862,4
16863,3
16864,7
16865,1
16866,0
16867,4
16868,4
16869,2
16870,9
16871,2
16872,0
16873,0
16874,5
16875,0
16876,7
16877,6
16878,0
16879,2
16880,7
16881,5
16882,0
16883,7
16884,4
16885,9
16886,9
16887,3
16888,6
16889,2
16890,4
16891,1
16892,3
16893,2
16894,3
16895,0
16896,0
16897,6
16898,5
16899,8
16900,7
16901,0
16902,6
16903,2
16904,0
16905,4
16906,9
16907,1
16908,5
16909,7
16910,5
16911,8
16912,9
16913,2
16914,7
16915,1
16916,5
16917,0
16918,1
16919,0
16920,0
16921,6
16922,4
16923,7
16924,7
16925,4
16926,9
16927,3
16928,8
16929,8
16930,9
16931,6
16932,7
16933,0
16934,0
16935,3
16936,3
16937,8
16938,7
16939,7
16940,4
16941,2
16942,1
16943,5
16944,7
16945,1
16946,7
16947,8
16948,2
16949,8
16950,0
16951,8
16952,3
16953,1
16954,0
16955,1
16956,3
16957,5
16958,6
16959,6
16960,6
16961,6
16962,1
16963,0
16964,9
16965,3
16966,7
16967,0
16968,5
16969,9
16970,6
16971,0
16972,2
16973,2
16974,5
16975,6
16976,1
16977,7
16978,5
16979,1
16980,7
16981,8
16982,1
16983,0
16984,4
16985,2
16986,3
16987,0
16988,2
16989,1
16990,3
16991,8
16992,3
16993,0
16994,7
16995,2
16996,8
16997,2
16998,9
16999,0
17000,2
17001,4
17002,5
17003,6
17004,7
17005,3
17006,8
17007,5
17008,0
17009,3
17010,3
17011,8
17012,1
17013,4
17014,4
17015,8
17016,6
17017,3
17018,9
17019,6
17020,1
17021,1
17022,6
17023,6
17024,4
17025,4
17026,0
17027,0
17028,2
17029,9
17030,2
17031,6
17032,9
17033,6
17034,9
17035,8
17036,5
17037,9
17038,2
17039,3
17040,0
17041,9
17042,2
17043,6
17044,3
17045,9
17046,3
17047,9
17048,6
17049,8
17050,9
17051,8
17052,3
17053,7
17054,2
17055,7
17056,7
17057,7
17058,4
17059,6
17060,7
17061,4
17062,6
17063,1
17064,8
17065,7
17066,9
17067,5
17068,6
17069,1
17070,2
17071,9
17072,3
17073,1
17074,8
17075,5
17076,1
17077,4
17078,1
17079,1
17080,8
17081,5
17082,8
17083,2
17084,2
17085,3
17086,2
17087,7
17088,5
17089,3
17090,6
17091,8
17092,8
17093,9
17094,6
17095,6
17096,1
17097,9
17098,9
17099,0
17100,0
17101,2
17102,3
17103,4
17104,7
17105,5
17106,5
17107,6
17108,9
17109,9
17110,2
17111,3
17112,9
17113,7
17114,3
17115,5
17116,6
17117,0
17118,0
17119,0
17120,7
17121,8
17122,6
17123,3
17124,6
17125,6
17126,6
17127,0
17128,7
17129,7
17130,3
17131,8
17132,1
17133,9
17134,6
17135,7
17136,9
17137,4
17138,7
17139,0
17140,1
17141,6
17142,4
17143,2
17144,4
17145,8
17146,5
17147,3
17148,8
17149,5
17150,8
17151,2
17152,8
17153,3
17154,2
17155,4
17156,7
17157,4
17158,2
17159,6
17160,8
17161,7
17162,5
17163,2
17164,0
17165,2
17166,4
17167,8
17168,2
17169,8
17170,7
17171,1
17172,4
17173,8
17174,8
17175,5
17176,1
17177,5
17178,2
17179,6
17180,7
17181,7
17182,4
17183,6
17184,5
17185,4
17186,6
17187,0
17188,0
17189,7
17190,9
17191,5
17192,8
17193,3
17194,6
17195,3
17196,8
17197,8
17198,3
17199,6
17200,1
17201,7
17202,9
17203,9
17204,1
17205,8
17206,8
17207,1
17208,4
17209,1
17210,9
17211,5
17212,9
17213,1
17214,9
17215,8
17216,2
17217,6
17218,4
17219,8
17220,1
17221,1
17222,7
17223,9
17224,8
17225,1
17226,6
17227,8
17228,0
17229,6
17230,1
17231,1
17232,2
17233,1
17234,0
17235,7
17236,0
17237,7
17238,4
17239,4
17240,4
17241,2
17242,6
17243,3
17244,1
17245,9
17246,3
17247,6
17248,5
17249,5
17250,5
17251,7
17252,6
17253,5
17254,0
17255,7
17256,8
17257,3
17258,5
17259,4
17260,3
17261,4
17262,3
17263,7
17264,5
17265,6
17266,2
17267,6
17268,0
17269,3
17270,9
17271,1
17272,1
17273,1
17274,2
17275,2
17276,3
17277,9
17278,8
17279,8
17280,9
17281,6
17282,9
17283,3
17284,5
17285,5
17286,2
17287,0
17288,7
17289,7
17290,4
17291,7
17292,5
17293,3
17294,2
17295,3
17296,5
17297,1
17298,9
17299,5
17300,6
17301,9
17302,6
17303,5
17304,1
17305,4
17306,8
17307,2
17308,8
17309,4
17310,6
17311,6
17312,8
17313,3
17314,3
17315,4
17316,2
17317,2
17318,8
17319,0
17320,1
17321,8
17322,0
17323,7
17324,1
17325,9
17326,3
17327,7
17328,1
17329,0
17330,4
17331,3
17332,6
17333,7
17334,8
17335,3
17336,2
17337,7
17338,7
17339,6
17340,5
17341,4
17342,7
17343,6
17344,9
17345,8
17346,6
17347,1
17348,1
17349,2
17350,4
17351,6
17352,1
17353,3
17354,1
17355,8
17356,1
17357,9
17358,4
17359,3
17360,4
17361,2
17362,5
17363,4
17364,3
17365,7
17366,9
17367,9
17368,6
17369,0
17370,8
17371,2
17372,5
17373,8
17374,9
17375,0
17376,7
17377,1
17378,7
17379,4
17380,3
17381,6
17382,8
17383,9
17384,3
17385,9
17386,2
17387,7
17388,4
17389,0
17390,8
17391,9
17392,3
17393,7
17394,7
17395,5
17396,0
17397,2
17398,5
17399,2
17400,2
17401,8
17402,2
17403,0
17404,5
17405,4
17406,8
17407,3
17408,2
17409,4
17410,3
17411,0
17412,1
17413,2
17414,1
17415,1
17416,8
17417,1
17418,2
17419,4
17420,8
17421,3
17422,6
17423,2
17424,4
17425,9
17426,3
17427,7
17428,3
17429,6
17430,1
17431,5
17432,2
17433,5
17434,1
17435,5
17436,6
17437,8
17438,2
17439,2
17440,2
17441,1
17442,5
17443,6
17444,3
17445,9
17446,1
17447,7
17448,8
17449,0
17450,6
17451,7
17452,4
17453,0
17454,0
17455,8
17456,8
17457,6
17458,1
17459,6
17460,4
17461,7
17462,6
17463,7
17464,3
17465,4
17466,3
17467,7
17468,4
17469,4
17470,6
17471,6
17472,9
17473,3
17474,7
17475,9
17476,3
17477,8
17478,2
17479,5
17480,4
17481,5
17482,4
17483,0
17484,0
17485,9
17486,7
17487,7
17488,5
17489,7
17490,4
17491,5
17492,4
17493,7
17494,9
17495,7
17496,1
17497,8
17498,9
17499,9
17500,5
17501,7
17502,1
17503,2
17504,0
17505,6
17506,9
17507,6
17508,5
17509,9
17510,0
17511,4
17512,8
17513,0
17514,5
17515,9
17516,3
17517,3
17518,8
17519,7
17520,0
17521,7
17522,2
17523,5
17524,4
17525,3
17526,5
17527,7
17528,0
17529,3
17530,4
17531,8
17532,1
17533,0
17534,0
17535,9
17536,9
17537,6
17538,4
17539,4
17540,5
17541,1
17542,0
17543,0
17544,9
17545,9
17546,7
17547,4
17548,7
17549,2
17550,1
17551,8
17552,4
17553,4
17554,4
17555,5
17556,6
17557,6
17558,2
17559,1
17560,1
17561,4
17562,2
17563,1
17564,8
17565,7
17566,1
17567,7
17568,8
17569,3
17570,3
17571,3
17572,0
17573,0
17574,5
17575,1
17576,2
